path,bytes,sha256
T2\R02_P02\round_2\execution_log.json,18146,b32b64327f955daf7de05b6602930aa54c77ba8d020c4f78e17ce18a0ad240e2
T2\R02_P02\round_2\execution_result.json,922,d80cb807509c8cc2873fa151b2a079731091ff6e6de51582a816be6bba283279
T2\R02_P02\round_2\feature_graph.json,2323,d9c67ccd8daefb4c0b62070d406b6b1cb0e551db9effe7300a765af34697a46e
T2\R02_P02\round_2\feature_tree.json,6232,ff73e0d8823e4f26153a7774bf2c3dae6d69c03679967561b3f6a01e8960b7a7
T2\R02_P02\round_2\freecad_job.json,206,c812dd53152aa5e145156d35f3fb3087965ac753713baf2cb044184f21e103a7
T2\R02_P02\round_2\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P02\round_2\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P02\round_2\metrics.json,1040,812c444b4df6dfc606ffc80c6bd7d770becddc44d7741ab40fd0f5488b1b88a3
T2\R02_P02\round_2\model.FCStd,17350,026061113e1b5bdec915d1bbba6ff641c072a277147b668b940bd105f79e5c98
T2\R02_P02\round_2\model.step,29528,252cee9f73ceb939506c80378cbdbe06c49502850b42cc3d4d8e1bda8d7f4078
T2\R02_P02\round_2\model.stl,39884,c9a87566f667badef515465b079c6690dd9b54c7053e957dc178ade167d24022
T2\R02_P02\round_2\part_state.json,2064,8962fe8a5ce144ccbf5e908a8f259b8f215665283465ca88d6439385843de1a1
T2\R02_P02\round_2\post_review.json,366,d4b865f5ab8be0195db8331d9a46b52dad06270174ac390d9984eb4986dc923d
T2\R02_P02\round_2\repair_blueprint.json,2709,1b8576041535014ba9c96cfc6b5160eae8fcb5ff284a73162f5ebccd6b907d5f
T2\R02_P02\round_2\repair_log.json,838,caa0ab751f7bd66c50db1954dfd2966ebc0262e093cbf490e868c6ba81fbe7b9
T2\R02_P02\round_2\review_contract.json,2396,6e5e2802c544e15b62eed83737398820b6a006022de4d56a01893b1573a81a6d
T2\R02_P02\round_3\agent_output.json,15366,605660ac289b80effd6d9a9c4901499d83ab4588cc16d47e1db9e3bfddb3b71a
T2\R02_P02\round_3\cad_ir.json,9629,db63bf025c06cad5ee5afec9e005438978ce075e0ce55e7f500aa8813d96d1e8
T2\R02_P02\round_3\cad_validity.json,881,ca98736b23bee83c01be2f0c7f69e526409e030bb240c56bfec751f77e347dca
T2\R02_P02\round_3\execution_log.json,18220,5d0e345b3bdddf2aeb75cf85452a5e4dbee1ccf59f3213c6600309b93157597d
T2\R02_P02\round_3\execution_result.json,922,fffd3e4ba42daa85cbc461f1d004d01fd306fa252dac1b1a0563fd1b6c4ee18d
T2\R02_P02\round_3\feature_graph.json,2323,d9c67ccd8daefb4c0b62070d406b6b1cb0e551db9effe7300a765af34697a46e
T2\R02_P02\round_3\feature_tree.json,6271,39cd3fffd8b049dee8a82c178689b03fb0b26aae2c511755de33a81d822ee488
T2\R02_P02\round_3\freecad_job.json,206,b8b90bf1d9a8f1b5364ec2eb9953976d3f3a7fcaeee3c849cea7822a0f5ee016
T2\R02_P02\round_3\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P02\round_3\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P02\round_3\metrics.json,1040,2953922611d3dd02c3ab58472bd4c159b4cb9dd6dcd3db0932777f87c4f67f5e
T2\R02_P02\round_3\model.FCStd,15916,b713621aff383b8ffd10d1d779171e68d56860091408313bee755eea80f35105
T2\R02_P02\round_3\model.step,19665,b560758edc8de8634154203a9b15e79ab277884311692f3143ed48a2fe2837ff
T2\R02_P02\round_3\model.stl,42284,b772c8f855d63a163dc0f9ef8661004544b9e2bcd3d07ba186047bd05054d692
T2\R02_P02\round_3\part_state.json,2359,acb50676fa78a7a56795fa1a83a40d2d39fd756cca3a031b1b7ad74bc17261c0
T2\R02_P02\round_3\post_review.json,366,7d375f9953db5725eea035cde1a932f8835bf0be470a90e4e4bf8a14e6937ddb
T2\R02_P02\round_3\repair_blueprint.json,2708,85a5ed21cbab2834ada9b70d52db42f8533482bb5de1a0d77e6130017a4544cd
T2\R02_P02\round_3\repair_log.json,837,d52a179853cd392b2aec9355225fb32df1a7ce49f8d5ed6ca16153d562b2b616
T2\R02_P02\round_3\review_contract.json,2706,28b5658a22284eed787e95ffd575bfb62fa4a9608ebec5d22d844243ddb65a3e
T2\R02_P02\round_1\renders\front.png,6825,49e9ac472cdb2912582b8aa56d84600da436ed75bfd6a4f8cddc0a67ff1f1d6a
T2\R02_P02\round_1\renders\isometric.png,21526,48288bad3dfe0658673e4b8929bab03e6a7cc52fb56f8e78b80e30d27d2e03d8
T2\R02_P02\round_1\renders\side.png,6526,615fb5356218e535b9094b844f48fda45d5879a3d01c8d85cea8338ba74cb32f
T2\R02_P02\round_1\renders\top.png,6100,c840f86256aa4bd16885111ad9802c694c37528498d9ade63670d68b9a3e7f92
T2\R02_P02\round_2\renders\front.png,6833,871a8a37df4bdeb188cf30f791fe79c1424f45d5e1ec2119c07c8c0af68796c3
T2\R02_P02\round_2\renders\isometric.png,21921,068d208c09e7169d78d92b186ebf05b0922dde1217b78e826614b90361200de6
T2\R02_P02\round_2\renders\side.png,6534,08199bf41a679ccb9dda1969ff74cb47ee0864408bc3516e80c75505788263f0
T2\R02_P02\round_2\renders\top.png,6099,9ce9647902133146c92ac59db94ddb11153c777537a7cbb489697f743b67b0a9
T2\R02_P02\round_3\renders\front.png,7061,753acb88180ef99e3a8c0cb2ae3162b854e31cd44b88945de33b437c1508ce3b
T2\R02_P02\round_3\renders\isometric.png,23037,ac5e74bba59fdd6ac88ba730b09b9760ecd2a92e9ea040456c3fd618258b5fe6
T2\R02_P02\round_3\renders\side.png,6429,ccb21b7dedf43853b6d93dbcbccc6fe92a37f733097dbc793f889f00f838f772
T2\R02_P02\round_3\renders\top.png,6091,0f1a208a3375c63baf08555de3164c7ee662f1045951b8c373fd6b6c460ca99d
T2\R02_P03\round_1\agent_output.json,10837,23e1b83f44a3b028788b0aed62a80c65f68c947143769b51559cccefca38dcde
T2\R02_P03\round_1\cad_ir.json,5494,7c67cf68797534f0aae5a62a3b3d119c5e1ec2fddeccf6995e46835d585d2960
T2\R02_P03\round_1\cad_validity.json,885,2117d8e04240f321ab7386a6e33c33e8da6702c99c76633ef3e307990707fa1a
T2\R02_P03\round_1\execution_log.json,11043,bd78163ee2a9dcf4a4ac1ecd7b8dab823ec0e6587d19ce4295d1088da54795e4
T2\R02_P03\round_1\execution_result.json,926,c6daf66c82350108602b7efea3240598401fb21e3963273bb15060a4f090ae12
T2\R02_P03\round_1\feature_graph.json,2347,d8382594129f9786374ea95b5a985f0dd8e4d012df5cfe51a2de29f4ed4ed71d
T2\R02_P03\round_1\feature_tree.json,4381,80d09e246bb991e996f7efe846d6f46b8fab811c94034b4d479437da6f09c510
T2\R02_P03\round_1\freecad_job.json,206,aacec82559d30b610df77e50ee053c690c27e56791d72fcf4521732c058c1673
T2\R02_P03\round_1\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P03\round_1\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P03\round_1\metrics.json,1064,1e46354b84c6f46f1b01799462308831e5f10ee53de92fad5f322a2bfb4d3693
T2\R02_P03\round_1\model.FCStd,96452,74936609faafeeaeac2725e26b21fe4829f3631e4b2644fc72d75033b9574332
T2\R02_P03\round_1\model.step,92755,1b44b8a22f66dee976a38fc459bf3b04587570115467a94a1969cbc2bea98e2a
T2\R02_P03\round_1\model.stl,77484,ced2c460983d5f78f2846279155515659f124b92fb0e8b60352d7b5de575e766
T2\R02_P03\round_1\part_state.json,1884,d3c1da4a588f8ddce325b91aee5a34e580e4b58fd8499b2265df1842a661d268
T2\R02_P03\round_1\post_review.json,340,bf706214770671dc05ce8addc5af916a4d3743eaf592b7b102deea0c4f9df851
T2\R02_P03\round_1\repair_blueprint.json,2746,cde51d1341900005acfc8e061cbaa31152ea933bee492c11a033f7c2c6798bb3
T2\R02_P03\round_1\repair_log.json,1597,67087b1d9de5a4fdcdced7fd31a65180afdc4ea572295356f07675bcce0c5427
T2\R02_P03\round_1\review_contract.json,2366,4e7002ff353108ae9d410d149687e274486f3f2277d3c8467e68d9d423f68e95
T2\R02_P03\round_2\agent_output.json,10811,57c541abc112e84c8e92b8c356168dbc5f50483424de15a34de86fec135ab553
T2\R02_P03\round_2\cad_ir.json,5468,692f3b96f0f4bcccbfb697175a979cf70381a5efe50f771b173e627d2f503458
T2\R02_P03\round_2\cad_validity.json,887,a54b98e946bd9e86c8eeec7f8b4b42e448b9f1d6e0b100f9985b80f6e9de76af
T2\R02_P03\round_2\execution_log.json,11008,871360e0653ce0898a712fee64b9ff5e59f0999b8ca01955013074bed43a0b08
T2\R02_P03\round_2\execution_result.json,928,8bf220a47ca5ae557f332e3f364827f03378412f78cd340176e73a4b81789686
T2\R02_P03\round_2\feature_graph.json,2347,d8382594129f9786374ea95b5a985f0dd8e4d012df5cfe51a2de29f4ed4ed71d
T2\R02_P03\round_2\feature_tree.json,4379,5a2b2860cde64c7504592607e7cdbe0c489b7e65eb4331a943ef1ac1a146f33d
T2\R02_P03\round_2\freecad_job.json,206,7a9b0f9cddf9e957d50bbd2ca8a4214466e15cc68cbc6e9133e31237313ce88e
T2\R02_P03\round_2\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P03\round_2\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P03\round_2\metrics.json,1067,8467f74f690f023a780d3c72df61887aca9b657e109da93c2d5cb38f8aa2d577
T2\R02_P03\round_2\model.FCStd,98628,148aba2dd24ac580c11b988ab196804ccf6e7e659e6a1bc9c544f30c1a51d9bb
T2\R02_P03\round_2\model.step,95066,1c81177167026201f35cc9be77ea13f94362159646d1939d117594e34579f3db
T2\R02_P03\round_2\model.stl,82184,8fa3da09b1ba6ab318f8f148d93e104d18a61bedb53563da433e7642d6e44a61
T2\R02_P03\round_2\part_state.json,2173,8f6c6b82b51d29158aa6e12479b2a8d1e2e34f652b57b8dad2563f40375304e6
T2\R02_P03\round_2\post_review.json,340,dcf5698bd760c929e750a44cceb27e35fd52e4316688188d802a261993bf1da2
T2\R02_P03\round_2\repair_blueprint.json,2746,90884fc528a9c4a2dd94accafc7a66035b62f8da1a54d4d1888d9dc129618113
T2\R02_P03\round_2\repair_log.json,1597,dd0e515057bf6fe6116d08a33a594877c27c2709df04c8026f5a6dc549d18a9e
T2\R02_P03\round_2\review_contract.json,2578,f87d1539d5e0a1799e3cf98e0f9514eccd5c65a583f73ac330f344332020b89f
T2\R02_P03\round_3\agent_output.json,10812,b4542219bf4be39ce05741d4183a345856087468d663cc3b070a1ababb8607d7
T2\R02_P03\round_3\cad_ir.json,5469,6d1e429c78490135211d610f20e57ee17163d1fc46086c81c44ae45bd6afc4ca
T2\R02_P03\round_3\cad_validity.json,887,dc92e6b263d08257e6d179e9c8821f46d386c0e64b1cf748cbb02817a739c57c
T2\R02_P03\round_3\execution_log.json,11024,0876cecfff9298354182b2cbbb0f929590f090f401531774d35d27cec9700386
T2\R02_P03\round_3\execution_result.json,928,eb8fbd43906e577559ca8c92903b81b3c794edbb77963eddcd0a8a27d75bf3c2
T2\R02_P03\round_3\feature_graph.json,2347,d8382594129f9786374ea95b5a985f0dd8e4d012df5cfe51a2de29f4ed4ed71d
T2\R02_P03\round_3\feature_tree.json,4383,9edb3386c8798b571d08bd8daf0bdaef512a5791bbeb7687726da24eb79bdaa3
T2\R02_P03\round_3\freecad_job.json,206,f0351f879d62444ae548326d1492be10f01d2b4a56e87124fd53046f36600a2e
T2\R02_P03\round_3\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P03\round_3\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P03\round_3\metrics.json,1069,65cca6dc9fc68a73d49b6591d224d10127739d7b07d4d1a3fed977b8ebdb387f
T2\R02_P03\round_3\model.FCStd,62661,5863bfbbcd8615179ee0de09a8c65cdea4fc27b5d4a80aaa1b0b5891d761908c
T2\R02_P03\round_3\model.step,63343,d9b206b1e3b90c04ff966df54c5ef5173b4538feff26fd67496c7cfe0abf57bd
T2\R02_P03\round_3\model.stl,77684,edf0b787c00cbffbd0dca06375f2b06880dd74ae7edbfc83509c8bafe3d55be1
T2\R02_P03\round_3\part_state.json,2470,f12b8121ef4dbbf4a020a0d9409c014eb98bb699d345e903e8449857890d96ad
T2\R02_P03\round_3\post_review.json,340,ce42056585c0430a51b5698af14d2acc6b1ee3827ea3c53d64966e8d767136c5
T2\R02_P03\round_3\repair_blueprint.json,2746,5d2b98706208b30747db0ba20ff00fb59b65b019e0d3df9f1ea238ffb22692f3
T2\R02_P03\round_3\repair_log.json,1597,08516f610de5eef57284bb9b3b69f61c2958f0cc24b7c68147fcc104ee906218
T2\R02_P03\round_3\review_contract.json,2877,02779d3781ed2b56560447f5071e2a88c4f169e8c9cefa5e5853322ce42d2bf7
T2\R02_P03\round_1\renders\front.png,8608,1bc58b88fedfef9b62f20d726120a5cb79c2f74af210f1566a4f4e9e9777c9a9
T2\R02_P03\round_1\renders\isometric.png,21939,78ac5257c538efdbd79f1b0df965efa45150ac0f6835e12b4ec5372deb434133
T2\R02_P03\round_1\renders\side.png,10033,f89b1677bca69677672452ed063ff992a6dc816a53c6b05ada3a57c5bcf0e535
T2\R02_P03\round_1\renders\top.png,10973,3ef1b75746eef1ff5791d3ca30bba786171ec1dfaca0a6a109a052e02ac55462
T2\R02_P03\round_2\renders\front.png,8413,d20d487393493b4556ad9468b5b502728eaf6f4890b895c99fbba9468697f594
T2\R02_P03\round_2\renders\isometric.png,21653,773f62a4bdcde3541037e59508115fa6396e4b022c951b527f121b7dc7bbb4a2
T2\R02_P03\round_2\renders\side.png,9792,4e1de52e6a47c8369838c8a763674582d3a041007fffd973b951eff5948fcb0b
T2\R02_P03\round_2\renders\top.png,11207,ba06aa6560814cc4c8ca737dfa2a630a26794088286fd727aa8ce0299b18306f
T2\R02_P03\round_3\renders\front.png,8424,cd863b8d453ad916383e0312d21089c73f8132ae7ef178ec4868a14f035dcfb1
T2\R02_P03\round_3\renders\isometric.png,20729,8be1f8917054592d78ca7f2786b13e12896700bf1b18bf66316a95fb8bfdd007
T2\R02_P03\round_3\renders\side.png,10162,3f369ca6498b08c3fef6356250c8a50e5b353be92e513d998c00fe140aa35cca
T2\R02_P03\round_3\renders\top.png,10676,eadeea0f3121d57e7db6329be0db7990fde89545a712190d5bd4eb992f0e073e
T2\R02_P04\round_1\agent_output.json,16061,8ed46e571e9cb5b0acfb4578a6dd003edae4753f4ca13c1285cde5b8d39c9c27
T2\R02_P04\round_1\cad_ir.json,9286,4e61efbb0fc4b4839605f90b2bcaca6cebb748a3222c027687dc4c8f09581b3f
T2\R02_P04\round_1\cad_validity.json,887,4445480ea1c5ac6f1338e9dde53022570db97ed1f0d9a716f7329dbbf87f60d2
T2\R02_P04\round_1\execution_log.json,20091,c4a527dff0d5f97a9c816f5d2a8fefde125c9b68108479c7dd9a137ae34efb3a
T2\R02_P04\round_1\execution_result.json,929,272c9360600bb3a58ce8cbd710c6535344cf2b57528acbea20b1d824222042a5
T2\R02_P04\round_1\feature_graph.json,3036,8a5a0cca2d17ceffbfc606f92d82709effa6ff82c370fd1e61256dc61095d77e
T2\R02_P04\round_1\feature_tree.json,7079,b58dd575292359ffd91ac0c4fd1c1c0a9dc448c1bfee9c359fb0f6918471ec5f
T2\R02_P04\round_1\freecad_job.json,206,a518ec0ca106b5b281d1b3d64c2043159e5967ceab9c44b8d6fab5c675b6e324
T2\R02_P04\round_1\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P04\round_1\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P04\round_1\metrics.json,1039,6761b13c871971f1d8f90192f3abb9273298773dfe7cfaef38534fd899dce04c
T2\R02_P04\round_1\model.FCStd,166781,4911f5a15e42df0575649b4483813c817e89f8b68a19f974dea09de184d56b49
T2\R02_P04\round_1\model.step,94223,8139aee44ddf6a150bcc6382ec1d5adfc9b08fbcd37fc0a4157fa993d9f7444c
T2\R02_P04\round_1\model.stl,171184,57e00cc92e559ffb4c1915145193392bb930174bf6250db2865e69ee211b06b5
T2\R02_P04\round_1\part_state.json,1841,320ac90ad941d724069b7f919c1c03fd869cf4925446a9c8d9b76b82ec50093b
T2\R02_P04\round_1\post_review.json,366,7ffcb5b7134127051f0cb8a68e52efa7ecb13211ae2b79dca181fcbbf49f59dd
T2\R02_P04\round_1\repair_blueprint.json,3372,9223336048fa71ce9b7238133726ce422b4305341aa3d1e34ee297191a0ccd9c
T2\R02_P04\round_1\repair_log.json,1726,d57de0158080bf926d0c92e5136a3503952940a4ad42df094468faaaa7af83a2
T2\R02_P04\round_1\review_contract.json,2423,5f81ed06dd5c76c95ef7d8cfe2a079d4866d234721388787e1f0533711724e8b
T2\R02_P04\round_2\agent_output.json,16082,18b977449218ce85bb21139eba9ae17a208e9c3d9c1597f8e5476d43569b4c27
T2\R02_P04\round_2\cad_ir.json,9305,d874c53e7a1e075070705bf9ef2f6329923705e2185c07e557dcab4a8d463361
T2\R02_P04\round_2\cad_validity.json,869,a61cef6ae8917dcdfd2be6fb116dbb45cb5a106e9a6cf7e0b586152f1d5deb17
T2\R02_P04\round_2\execution_log.json,20054,fe3099f24b70b7c8694b86da82989892138dad8e1b2a80b67182283e38ded43f
T2\R02_P04\round_2\execution_result.json,911,4ffa4104ed92eaaaa27333bb1b8272fc1cabd7537dae6fed3ceb0c20b14d22ac
T2\R02_P04\round_2\feature_graph.json,3036,8a5a0cca2d17ceffbfc606f92d82709effa6ff82c370fd1e61256dc61095d77e
T2\R02_P04\round_2\feature_tree.json,7076,50f34496b393fdeeb1f66777d2d0ffcaf781afd874bd06c7ba789ff69847c153
T2\R02_P04\round_2\freecad_job.json,206,c0003cd32ef58ae58bba69a5202b36eb37b499c51773f82898f1cfdd9e6312f5
T2\R02_P04\round_2\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P04\round_2\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P04\round_2\metrics.json,1069,7c6268e95e8e3482b86b2dc06e6929f56c04ad77539fe76940d9b0b20430501b
T2\R02_P04\round_2\model.FCStd,128259,4f44909356d5b6e9b8d4fa7118cac96c25ae72afa9afa992d80186983be0378e
T2\R02_P04\round_2\model.step,76068,5c03149125a9984ef26290056e37180daf030b780de8b679e50358faf4136025
T2\R02_P04\round_2\model.stl,194484,7f45ee25cdd6a42e7d3e2373c7b98bcac0fcce9bc9e21ee3cc168539a384a49e
T2\R02_P04\round_2\part_state.json,2155,3a87e4a3e0a0263de1a1b3e1689c85f698285efbe0041e2a8eb398e1333a2990
T2\R02_P04\round_2\post_review.json,372,466858000585b9991858cb2f6f26d889b08027f6315f69e2e0891ac9c12ddf93
T2\R02_P04\round_2\repair_blueprint.json,3372,e3884dd29dc03f03c6df2468ae7446792a29c7108665d90d02055c89e2fc67f0
T2\R02_P04\round_2\repair_log.json,1338,49f9398e6c41f0f2806ed775d8af3d9f94c68749649a682ca03636d6ba2c4487
T2\R02_P04\round_2\review_contract.json,2586,af80fe169a1d2269c0977412507e578ef191a405123879d0121b5eb89df7ea35
T2\R02_P04\round_3\agent_output.json,16121,936f930faf8544c5278251b70942a464b45a366c53a821edbb5627d7174f555d
T2\R02_P04\round_3\cad_ir.json,9344,405f25aaa8b3de65c2afb43e444cfb2680704dc0d3ab18f1bc69eb7c0952f9a7
T2\R02_P04\round_3\cad_validity.json,888,ed0b3c434fa62cb13664759699c99cc80b65695c883f3dc7aecde50d468b9e6d
T2\R02_P04\round_3\execution_log.json,20096,6a70b7c31fdcb1d1e4e0710fcd21ef1cd9a4474cb14a8503b01c74ef6497fe85
T2\R02_P04\round_3\execution_result.json,929,4defe5ae926fcad30c4ebbfd46afe853cd48c629060ecfb556f26cb3103be0fc
T2\R02_P04\round_3\feature_graph.json,3036,8a5a0cca2d17ceffbfc606f92d82709effa6ff82c370fd1e61256dc61095d77e
T2\R02_P04\round_3\feature_tree.json,7081,c33be52ad784ac33b37d03a9abd5c444b3fcecbe5ed9324540875f4e616a2a3e
T2\R02_P04\round_3\freecad_job.json,206,4dd4046b0149d9daba73a2d6dfb72542e61836ace8a0211e973240f36b2977a4
T2\R02_P04\round_3\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P04\round_3\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P04\round_3\metrics.json,1044,ce892b4d3f96539e460ede710fbf252747a87eed5d8d9ce42fc1e29ca5b7e245
T2\R02_P04\round_3\model.FCStd,181756,8843c8d0376e3e054eff28954a3e864d2de8154f7fd798723b3dbee9fd91c1dd
T2\R02_P04\round_3\model.step,109008,269a9123ed4ff5798c99cc35dac05ed5d2fa2ad916b0f44d0532a93115cdd39a
T2\R02_P04\round_3\model.stl,160984,d5f5374216d8fdfd9be6fd3b22ddfc1fecea587cde9ee297a7536c0d17b63e86
T2\R02_P04\round_3\part_state.json,2445,5e635e6635b9ca671e74098b7edaf23c946b7f383f3e76ef5e85d4aba6d7cea1
T2\R02_P04\round_3\post_review.json,366,8441c8ad7ffaaf3d0119bcca5516845bacaa3363c3e8826fe00d2d3fed9a79bd
T2\R02_P04\round_3\repair_blueprint.json,3370,cf3f73bf171fa62ee4695265c08ba0c7d31f5ee7d787e1aeda93d1fd662aeb3d
T2\R02_P04\round_3\repair_log.json,711,dd5433ef60a4d0420e52f3a00adaa551b854d0983ee2ed2198744e12432cb8a0
T2\R02_P04\round_3\review_contract.json,2746,62d4f26ab53e1520efe51a1cc56692c9445570a564f9564307d65493a0e1e615
T2\R02_P04\round_1\renders\front.png,11012,68c94cc9390d78c462cfef00434d6b6a0fcad2d66e6d2c6af62ae32a654950c2
T2\R02_P04\round_1\renders\isometric.png,24447,5dbf7a07ad45b6f3bac9be9d176590d2ea8cef2e44244ed45b4dad5989ff9e98
T2\R02_P04\round_1\renders\side.png,10723,b15043002e4019f33e82bcbeee4e08dbe0c222412e7dfa986bcd0b13d78e318a
T2\R02_P04\round_1\renders\top.png,12590,2f0f931cf4886f55f21bc1ba819b0dd18aa4aa2b3e3f17e7fa7bbb9af5378cfa
T2\R02_P04\round_2\renders\front.png,9784,2ea3e697430678b6c08bb38e642c6ad5e8dd49f4caa3735c070a0c3cc89c4668
T2\R02_P04\round_2\renders\isometric.png,16961,6dab18546f9c6f78a5b0c9e197810e14a83bcc0cd4e0575ae35a98cd516e18ce
T2\R02_P04\round_2\renders\side.png,8905,9abefe61e6591a2539193a8fd8a0dd5c2c599192910f976cbd32169b1a1279cd
T2\R02_P04\round_2\renders\top.png,10832,5b41387d449d6e58cfbfec37079a43603a925bb9dfce8a0a530a391942500944
T2\R02_P04\round_3\renders\front.png,12438,dc8aa1e697a267a59dc156c5be819b82337ccb0d62e153d8a2655afec51f3719
T2\R02_P04\round_3\renders\isometric.png,26141,851bb46ce5ca302de422aecdce48d88c7b21fbccb7bea232ba4b7298d874d14e
T2\R02_P04\round_3\renders\side.png,11012,3ca4bc593de9cdfd43e73d0d00fb28c1a111f6c55776153fdb1145dfb665f089
T2\R02_P04\round_3\renders\top.png,13395,9ef808712a254ec36d5f284ee3c1512d937dd700ffb3bd079eefff74ccb7ff42
T2\R02_P05\round_1\agent_output.json,11300,cfb5a2ed3232cc21072628a9b3c9e69b01d8748634259e764a78a4b4ea4d600e
T2\R02_P05\round_1\cad_ir.json,5866,5e06f24300b3ca200e16da2380f0e5a4d8975a784c9f729b7de216148240524d
T2\R02_P05\round_1\cad_validity.json,854,caee7b1bb0cb3de4ff07a7604fa23834fc4496fb9f06cce6318cdd41d58ca884
T2\R02_P05\round_1\execution_log.json,9468,d454d71e38b373645019fe11494c2be87d6270f341be46f2eca0c4ed969fd4e9
T2\R02_P05\round_1\execution_result.json,896,c8a74b80ef060d3846a0bb4d6a4a682ceeb280ccf920281134747244d45bf21c
T2\R02_P05\round_1\feature_graph.json,2307,3d37a0cea0b41394196ea07521326b62983ce9f9734461702cfed161a05d2b7f
T2\R02_P05\round_1\feature_tree.json,5319,355fd91060be7e15947d7cc8530cc28de7e32cf516d3ad87f1aab791d889f110
T2\R02_P05\round_1\freecad_job.json,206,8da2510f5255645abc4e78d4b278b2363ac82ebc431c1c8d1ac7b6a2e98e038d
T2\R02_P05\round_1\freecad_stderr.txt,59,084e87e873b55857151f36d2447b00a35e8947c6582f4d8a8b7c039fdbce2dc1
T2\R02_P05\round_1\freecad_stdout.txt,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
T2\R02_P05\round_1\metrics.json,1069,2e8442cf3a29c0016eac5835e1858c2a6a27791852a6b1efb3cfa63c4cdd3b5c
T2\R02_P05\round_1\model.FCStd,17017,64f09239268c16c0335148198ebcfe8d59181bcace423a8998f6b3a1cc535ab9
T2\R02_P05\round_1\model.step,27827,f7421e0af772cdabe69bd059e165a53c3a9d4559a4b9b2b1e36b961165b53081
T2\R02_P05\round_1\model.stl,52084,6288884f0bbf18e9a01a53080caa39e85b921547612ec190d111b23a638fbaad
T2\R02_P05\round_1\part_state.json,1867,a0c73bc39e88b3ec383a5d7f29f8efdd19bb164399d9b78ee191cba5891c95d0
T2\R02_P05\round_1\post_review.json,361,4aec367bac653a2618bf42f843c1881a00e63d07519c274c751b9e032302912d
T2\R02_P05\round_1\repair_blueprint.json,2862,c60b748ae4efb93b5fafe0cbce42338853f3b27291f2354544e1128e99c1849b
T2\R02_P05\round_1\repair_log.json,1601,8966def6de8bfcf5f31f28e07ec71736e3b933e0ca6eb7e2e2f66c72d439fae3
T2\R02_P05\round_1\review_contract.json,2373,c2d64721a96ba8eef88e011556a2ae55f21505ba64c33d49ba5122155b2ca0ce
T2\R02_P05\round_2\agent_output.json,11362,d7220ecd26da1fb051f549f3909d74bb4d5204768531756dd5cd760f6ce5338a
T2\R02_P05\round_2\cad_ir.json,5926,1576c851461efd7472beb5f842ff5c0140e70f146d2066eb807b79bc59b5a39d
T2\R02_P05\round_2\cad_validity.json,870,cbef330c615dedec0d676bf4b8ed2acfb8782850a1e2ddcf605ba0516b16477e
T2\R02_P05\round_2\execution_log.json,9473,290230639e3b0ea9d7c6d8d5572274d8e94fe701814f4ca1099fa77cac6a85e4
T2\R02_P05\round_2\execution_result.json,912,0aeb89392ba3822440e78b54db53413d07a271bc43893edd89faf465f17f7e51
T2\R02_P05\round_2\feature_graph.json,2307,3d37a0cea0b41394196ea07521326b62983ce9f9734461702cfed161a05d2b7f
T2\R02_P05\round_2\feature_tree.json,5298,4aee7347fecdea7c8a8f1ae1b6067b09ed29e0d9afa4cd5a8bf44da7e3e29d41
T2\R02_P05\round_2\freecad_job.json,206,8aab5aee9057468dca208ff22803a646137a5f1a4b5f4fa7daddfc0eb66dd417
